i,j,prediction
25,2,0.03535254213292133
25,3,0.013779512799859662
25,4,7.723084184713712e-07
25,5,0.009032573054330778
25,6,0.11662761427544753
25,7,0.05144335118082657
25,8,0.03521931002345386
25,9,6.556009485165437e-06
25,10,0.031195009169308376
25,11,0.01423273603470576
25,12,2.358890254569694e-13
25,13,0.03748197880958068
25,14,0.05205258068030522
25,15,0.014727582236490623
25,16,0.006154310527720319
25,17,3.283982320429027e-06
25,18,0.04781937881335325
25,19,2.855889711026223e-25
25,20,0.0019285213952529028
25,21,0.016487647155324858
25,22,0.004092510940267669
25,23,0.013998845857374426
25,24,0.00914302531117421
25,25,3.969981855804481e-17
25,26,1.099359365188309e-07
25,27,0.050569562593210424
25,28,0.011791867435214085
25,29,0.00010672088425901935
25,30,0.03982228460012019
25,31,2.2543285436509585e-08
25,32,0.06324764267349706
25,33,0.03652293972371786
25,34,0.010284591685534333
25,35,5.658579584238433e-19
25,36,1.0185948028964379e-08
25,37,4.893696292439815e-17
25,38,0.012978771969708583
25,39,0.03147808495403092
26,0,0.011356816079480496
26,1,0.05552488362314867
26,2,0.030229210884968962
26,3,0.046669108211224275
26,4,6.699772782097068e-23
26,5,0.13723571738352675
26,6,0.25408129276579217
26,7,0.0050330570629712025
26,8,7.594388001241297e-05
26,9,1.3445518945682683e-07
26,10,1.3732884405276167e-08
26,11,0.0009366439857760893
26,12,0.03387226297428107
26,13,0.05260039283496846
26,14,5.102859403164707e-07
26,15,0.13502523486891863
26,16,0.002658626832501016
26,17,0.03556449111048161
26,18,1.4817727668690855e-24
26,19,1.9632864009787465e-10
26,20,7.570717841558629e-30
26,21,1.389211536831539e-05
26,22,6.83440706274081e-05
26,23,0.00040900477572656347
26,24,0.001447983617348705
26,25,8.20027539806555e-21
26,26,4.806187050272449e-43
26,27,9.98755898414426e-06
26,28,0.1175160053747752
26,29,0.015447379156043068
26,30,0.01918776184616577
26,31,1.2060535639027507e-14
26,32,0.008090612722393371
26,33,0.009418713310000522
26,34,0.11764831419034538
26,35,7.856164740987355e-08
26,36,3.0317383058424594e-10
26,37,1.8965080394789606e-05
26,38,0.0003551848889619918
26,39,0.01676165430803656
27,0,0.006301518590502099
27,1,0.0038447353000274935
27,2,4.9034800183554235e-05
27,3,0.019237126734766147
27,4,0.002600596186141948
27,5,0.015172915618313477
27,6,0.2822415958091399
27,7,0.004093069297684816
27,8,0.028596409292326975
27,9,0.007364014589389248
27,10,0.00013012676583834643
27,11,0.036464723292974545
27,12,0.05508861889324445
27,13,0.003871502337237355
27,14,0.09218165218964137
27,15,0.11087759278711702
27,16,0.0037086768483277016
27,17,1.4859673252115337e-08
27,18,1.0104514830807633e-05
27,19,2.9517201063361474e-07
27,20,7.16031159493884e-18
27,21,0.0005752940396718577
27,22,8.330477425040774e-05
27,23,1.1365965935433065e-05
27,24,0.006365064213600333
27,25,2.1710777503630977e-08
27,26,1.8282595315639577e-09
27,27,8.14207423620209e-06
27,28,0.021965411225376447
27,29,0.005062499399202653
27,30,0.010581973524397464
27,31,0.00916180689905506
27,32,0.05417784625207778
27,33,0.008059595093231195
27,34,0.0030323997220594507
27,35,4.201917515751267e-06
27,36,1.0771701819170421e-07
27,37,2.0873544058050657e-05
27,38,4.829190115664696e-09
27,39,0.0051389959818198844
28,0,0.02046424676163316
28,1,0.0485401862756891
28,2,0.029458999534297283
28,3,0.025893594147399102
28,4,5.533242443886403e-05
28,5,0.030873008914762776
28,6,0.1540918363351759
28,7,0.02003364198959431
28,8,0.02689918715303946
28,9,0.0011571130539092863
28,10,0.008870451392440646
28,11,3.024457609994129e-11
28,12,0.002983640792757084
28,13,0.02648397487636895
28,14,0.004364318393979906
28,15,0.03324083659232138
28,16,0.0002372578193785503
28,17,3.294593049807271e-07
28,18,7.4922956926382e-10
28,19,1.9674941299482945e-05
28,20,6.675864082246958e-05
28,21,1.3691095066207818e-05
28,22,0.004973730561563782
28,23,1.2387339315082722e-12
28,24,6.26711804763946e-05
28,25,1.0939773942120037e-19
28,26,9.29740598295602e-14
28,27,1.4696999836016196e-10
28,28,2.1277786441579163e-05
28,29,0.0014194522957769724
28,30,0.01121787405105304
28,31,1.2333698622474877e-12
28,32,0.02587479634546439
28,33,0.09817929761314075
28,34,0.0020553413636736555
28,35,0.01964406239340739
28,36,1.2070407775534874e-09
28,37,0.10540743374190104
28,38,1.800434222818157e-05
28,39,0.033675056314870555
29,0,0.04181078483461952
29,1,0.015595442149208933
29,2,0.022337904664082787
29,3,0.004766472803625656
29,4,0.0006217832557619675
29,5,0.055926916099211216
29,6,0.021319442803027156
29,7,0.01246482496788954
29,8,0.0014508999549736781
29,9,2.123893337091047e-05
29,10,0.0025898566296046815
29,11,0.0006396576228381897
29,12,4.038541712686586e-18
29,13,5.564013456179227e-06
29,14,0.0014471761229649031
29,15,0.075960866968964
29,16,0.01407257424845878
29,17,1.8913047866224676e-05
29,18,0.09203186817938372
29,19,1.673314640115318e-12
29,20,0.016546511866163807
29,21,0.024988769833797286
29,22,1.2935614552905594e-06
29,23,0.005820923664895474
29,24,0.000768775316056421
29,25,3.857948656744898e-07
29,26,1.2304678924918175e-07
29,27,3.706037809831414e-05
29,28,0.0077306226412033096
29,29,0.0015225058369267679
29,30,0.02223527382271395
29,31,0.04329560848233108
29,32,0.00909128970627394
29,33,0.024389063971578702
29,34,0.05491547274321045
29,35,2.1397069435346565e-11
29,36,3.952013634296309e-06
29,37,0.019914882285433474
29,38,0.03295430713648702
29,39,0.24593304725834297
30,0,0.013588653569067287
30,1,0.05439959934022768
30,2,0.001371126562196158
30,3,0.03419782673573233
30,4,0.0120314601841437
30,5,0.11432448804552786
30,6,0.1287486291303323
30,7,0.033555010614819226
30,8,0.0172073945274495
30,9,1.2451264030821936e-06
30,10,4.574099302030528e-11
30,11,0.014877461030719465
30,12,8.829856125498541e-09
30,13,2.578140020850237e-08
30,14,1.0975484648820447e-13
30,15,0.0007786652478231153
30,16,0.0005847112736704389
30,17,0.001144081467785653
30,18,1.408060011818398e-15
30,19,2.636233988263536e-12
30,20,4.239700571610061e-11
30,21,2.7868476660698395e-07
30,22,3.5280322735495857e-07
30,23,1.384326031634237e-07
30,24,0.012713473545264167
30,25,0.0001837992598582456
30,26,4.051542773762598e-11
30,27,1.3011185273159e-10
30,28,0.01347738635684333
30,29,0.002760200978725524
30,30,0.047658585367153276
30,31,0.0008764747475402759
30,32,0.049470445925200786
30,33,0.16171937915649384
30,34,0.002896505824758536
30,35,0.018798610233543962
30,36,2.48613819722724e-17
30,37,1.7019336027351858e-14
30,38,1.975077697727351e-05
30,39,0.0021234284707165843
31,0,0.013030789576845496
31,1,0.10245621673870278
31,2,0.014273576359418534
31,3,0.017899028959543158
31,4,0.0011781065268346457
31,5,0.046506021831041064
31,6,0.08870993252695328
31,7,0.06492321446981418
31,8,0.002824287611616511
31,9,0.01138471594917186
31,10,0.008314184395369602
31,11,0.0016861894917676327
31,12,6.249439101809063e-07
31,13,4.1152214148060314e-06
31,14,5.325572790733252e-09
31,15,0.016198599913164982
31,16,0.024143449968758533
31,17,0.0011394184058564404
31,18,0.0014650705016996388
31,19,0.0012874007123374952
31,20,6.2248805807536795e-06
31,21,0.0022071684931443537
31,22,0.02540211664835408
31,23,1.2582730278964207e-09
31,24,0.0008553735243857856
31,25,7.852761453937093e-10
31,26,0.025955468042616357
31,27,1.8217736033414767e-11
31,28,0.009631615689166186
31,29,0.00018799230055582117
31,30,0.012254697505304061
31,31,4.291276188661375e-06
31,32,0.013627892137711439
31,33,0.014200667184106749
31,34,0.04706654820250323
31,35,6.028868600076583e-08
31,36,1.6377821234145885e-05
31,37,1.2322113925960558e-07
31,38,0.0011617369415505422
31,39,0.15372603549402486
32,0,0.05970882551121356
32,1,0.06234100638117797
32,2,0.007802783256458566
32,3,0.016026178217709755
32,4,0.01952776598849225
32,5,0.006191977601413146
32,6,0.1909622191968989
32,7,0.07181770684099179
32,8,0.04329256493436991
32,9,0.010750678707027913
32,10,0.019153726842373247
32,11,0.0005778800080526048
32,12,0.0006671825466830253
32,13,4.8823690855496303e-08
32,14,0.022169759931526676
32,15,0.08031561951524302
32,16,0.045388867023923654
32,17,1.7490188678557008e-11
32,18,0.007401591272647207
32,19,1.8266746944943788e-09
32,20,0.005117237970339105
32,21,8.535195313902718e-07
32,22,6.008924625904026e-19
32,23,0.0003505476504279447
32,24,0.001514671609895531
32,25,4.633821074714461e-08
32,26,7.843379468285427e-47
32,27,4.196797247152801e-12
32,28,3.7451404194600876e-05
32,29,0.02868761757672804
32,30,0.036210540101676916
32,31,1.938707804929977e-46
32,32,0.05434688967994247
32,33,0.009685272985029704
32,34,1.5715800741506084e-06
32,35,8.721386271352123e-06
32,36,3.305560648348244e-10
32,37,1.5532363247176824e-05
32,38,0.02752946336864335
32,39,0.019792915779129
33,0,0.022430339391675675
33,1,0.01951492605543206
33,2,0.028127709033234912
33,3,0.08694157128800255
33,4,0.00041548223731410544
33,5,0.09650826810776689
33,6,0.21570845155311555
33,7,0.0293353463229496
33,8,0.03570494899747706
33,9,0.043973286668492394
33,10,0.0036436565750344917
33,11,0.04118022488061585
33,12,3.484731338074308e-06
33,13,9.530440750875903e-07
33,14,4.071685801356769e-05
33,15,0.04322843262392778
33,16,1.1491583256082e-05
33,17,7.95212717068441e-06
33,18,0.0025339251441544577
33,19,6.696466454455325e-41
33,20,7.68953092900472e-05
33,21,0.0015910878144435752
33,22,0.00027797790130552923
33,23,1.5796194077779638e-06
33,24,0.010980832774364782
33,25,5.552566307047882e-07
33,26,2.049271300640884e-20
33,27,0.06668042388311203
33,28,0.00026321726810365776
33,29,0.0005047738133821619
33,30,0.03657882767962348
33,31,8.852167985776462e-29
33,32,0.012064947864299657
33,33,0.0040455179552118204
33,34,0.024023297796709173
33,35,9.56637825018758e-07
33,36,7.871572127255938e-13
33,37,4.797459379161378e-09
33,38,1.7672838442424287e-21
33,39,0.03510298059254775
34,0,0.013949506295629554
34,1,0.03011883678051526
34,2,0.0015100087774340474
34,3,0.05267075134531455
34,4,7.143727545534223e-06
34,5,0.003896808668464717
34,6,0.08133299628569697
34,7,0.14856800798578815
34,8,0.0402390845475747
34,9,7.230720072752079e-11
34,10,0.0004883231803030155
34,11,0.0033285498699003597
34,12,4.4153743920912756e-08
34,13,0.02965309238303091
34,14,0.0003560892313097125
34,15,0.013519598471579922
34,16,0.009176595006038596
34,17,0.025733581802358543
34,18,0.012955753825851077
34,19,1.5412295658327592e-16
34,20,4.764023088120123e-19
34,21,0.017291517219127063
34,22,0.023161119314273594
34,23,5.6126809130645725e-08
34,24,0.01738693650290544
34,25,0.008616255577871578
34,26,7.040161288523082e-06
34,27,0.0006151277689887853
34,28,0.013079780139793726
34,29,1.9841291330545812e-08
34,30,0.03932440246670552
34,31,1.1655948798119403e-19
34,32,0.011474020166159794
34,33,0.057871797487684284
34,34,0.08639490411668775
34,35,2.2442430977985983e-07
34,36,1.2108325341411355e-16
34,37,0.007370988578770648
34,38,0.14749650214084575
34,39,0.10078239294962094
35,0,0.0006420185098552171
35,1,0.0970416224430093
35,2,0.10276429479712526
35,3,0.02209104518045906
35,4,3.4570766835510106e-09
35,5,0.1230444163909484
35,6,0.1659115999504118
35,7,0.0570141562004881
35,8,0.00011484217655046717
35,9,1.9832793188682597e-08
35,10,0.02887820810806682
35,11,0.03614883991462406
35,12,0.0003701020675388398
35,13,0.04454149880235845
35,14,0.04937750219020053
35,15,0.03517675964972975
35,16,0.004372864891330948
35,17,0.00816072074589716
35,18,3.8701184418302464e-07
35,19,0.043058909681951904
35,20,2.7048104120519013e-25
35,21,0.05190543404500668
35,22,1.3571517374950468e-09
35,23,6.7502316753573935e-12
35,24,0.044567601497879444
35,25,4.551227323597288e-08
35,26,1.3116887186745568e-17
35,27,5.3761266623530763e-14
35,28,0.00010077216462333407
35,29,2.303472123135004e-07
35,30,0.07718370402888405
35,31,1.096684952236968e-28
35,32,0.0014100088410586198
35,33,0.02875831899070701
35,34,0.025386589854035618
35,35,1.2215047016434286e-09
35,36,0.01714091058682141
35,37,0.00966844278971603
35,38,0.004325683139262724
35,39,0.004073448998110774
36,0,0.04788597533535311
36,1,0.024506956434212922
36,2,3.476624630455875e-06
36,3,0.005019363531344517
36,4,1.438120579684004e-06
36,5,0.0018228598244069423
36,6,0.19140357275223613
36,7,0.01416163770403416
36,8,0.027036192513541564
36,9,0.04261751564502141
36,10,0.02047951016936392
36,11,0.06118250688858985
36,12,0.015628128076500315
36,13,1.192422891729025e-06
36,14,0.000346135500671271
36,15,0.04955595399949652
36,16,0.00947472777148329
36,17,3.199680568346062e-07
36,18,0.001398616752593668
36,19,1.0887445283437962e-14
36,20,1.0963266290956318e-09
36,21,0.00019473904375101386
36,22,1.5811407689581405e-09
36,23,1.483092439276757e-12
36,24,0.008150309861783956
36,25,1.2783347970309655e-12
36,26,2.7087062123146726e-13
36,27,1.0150831805069843e-07
36,28,0.010651730837579781
36,29,0.014320322666478286
36,30,0.0071487784780786285
36,31,2.023554428231108e-28
36,32,2.7606722360760187e-08
36,33,0.1397468760905038
36,34,0.04123425364758492
36,35,0.002332164665716305
36,36,3.5227358580805304e-06
36,37,2.1967688391787534e-05
36,38,0.020715356343585845
36,39,0.0727248991080071
37,0,0.005894365511928776
37,1,0.05434228656849672
37,2,0.0010262180498263828
37,3,0.01215158777988526
37,4,0.043068621296733334
37,5,0.021561472749268083
37,6,0.2617127742502584
37,7,0.02834560774807461
37,8,0.0014647063991402223
37,9,2.2793231981838046e-05
37,10,0.0014203965748578922
37,11,0.03745843848947873
37,12,0.012285803211589568
37,13,0.002332408358984561
37,14,0.00012702229915833267
37,15,0.05348490281823902
37,16,0.0015714986833012324
37,17,9.670415672246832e-08
37,18,0.006822354346700389
37,19,3.21790466163952e-10
37,20,1.4717305294666306e-06
37,21,0.0006251218176960375
37,22,7.007367012782373e-07
37,23,0.01583979326797948
37,24,8.839787218639591e-19
37,25,1.8556198602339883e-08
37,26,1.6744669152581145e-16
37,27,0.031163770785360385
37,28,0.03966359736292233
37,29,5.054738858526909e-10
37,30,0.22262130972954267
37,31,0.0006449732091390463
37,32,0.03805653652397214
37,33,0.05678591961608411
37,34,0.0010575421028405153
37,35,3.284684130264735e-15
37,36,3.7741701407051115e-08
37,37,9.831905370334448e-08
37,38,1.0473151178428905e-06
37,39,0.044729347753716356
38,0,0.0002118831851520727
38,1,0.046092055817649386
38,2,0.010850904566765495
38,3,0.001977613981484781
38,4,2.5407672766077937e-05
38,5,0.005001284999599135
38,6,0.17691812468293922
38,7,0.09018497050369066
38,8,0.03841304482594968
38,9,8.864646591692363e-05
38,10,5.521050139155876e-05
38,11,6.981156731482029e-08
38,12,0.029329040316478247
38,13,0.006988302726544438
38,14,0.00012304993938521956
38,15,0.012744607178172272
38,16,9.828648851312448e-05
38,17,0.0013026639044147752
38,18,0.032463071988507855
38,19,3.880304858913358e-38
38,20,4.969816747468598e-22
38,21,0.0011128679336326914
38,22,0.006586971908086786
38,23,6.5504035756526545e-09
38,24,6.861554604251674e-08
38,25,0.004413866665465961
38,26,1.363615082601694e-06
38,27,0.0020222399963275525
38,28,0.0003094704294581814
38,29,0.0001137746519187727
38,30,0.11539666610355903
38,31,0.012456280363084316
38,32,4.605862437076186e-09
38,33,0.01283611519796138
38,34,0.0618329816975054
38,35,0.0048153403562085344
38,36,1.0078257149129094e-07
38,37,0.006595394986175156
38,38,2.8263407085481377e-07
38,39,0.020007270021732002
39,0,0.008676591638956095
39,1,0.04541139081214593
39,2,0.00651916949729539
39,3,0.010500694606525732
39,4,0.0010753969290131624
39,5,0.04357075739079281
39,6,0.052294177045782896
39,7,0.01359484680244966
39,8,0.005350649761642573
39,9,0.010972148203211683
39,10,0.0077434291013625655
39,11,0.033810599706691966
39,12,0.004902693918336611
39,13,0.027482762187254966
39,14,4.921673641952497e-05
39,15,0.04431482649187056
39,16,0.0003347762698652518
39,17,0.003505779987593577
39,18,7.288744540721477e-11
39,19,1.3902004158814416e-11
39,20,1.3295400339636504e-21
39,21,2.053538409985715e-05
39,22,1.5559421686370743e-05
39,23,6.486170249238993e-42
39,24,0.00806529342095998
39,25,3.391658909085911e-05
39,26,4.2428139884600915e-15
39,27,7.167757554773075e-07
39,28,0.004336837801100197
39,29,0.002087719404481226
39,30,0.046983489233244205
39,31,1.3296855865562606e-11
39,32,0.006156037519837508
39,33,0.07878344182685425
39,34,0.013870072629851578
39,35,0.022343488903810976
39,36,0.0012547538296712824
39,37,1.6439389549358133e-17
39,38,2.753466806267267e-10
39,39,0.0033782450959173043
40,0,0.0345262707949837
40,1,0.011879472654247474
40,2,0.0014570771559395466
40,3,0.006174026741220569
40,4,0.015446866116326764
40,5,0.06208753779625712
40,6,0.19059687683459314
40,7,0.005833182584129224
40,8,3.6248092974736394e-06
40,9,5.3336042975641893e-11
40,10,0.053128711953581716
40,11,0.0027133704700503373
40,12,0.018439939774376052
40,13,0.018944234701372187
40,14,0.000923020461279289
40,15,0.017093216833833007
40,16,0.003519859895153807
40,17,0.011559942755491368
40,18,4.5755154792681045e-05
40,19,0.0008933021885550311
40,20,1.0193973559630172e-15
40,21,0.028144027601399942
40,22,0.0006700715636868519
40,23,7.267596729744883e-09
40,24,0.0005555720009073047
40,25,0.09121392703202907
40,26,2.8558608008279043e-17
40,27,4.716299738584375e-08
40,28,0.01428267604045651
40,29,0.030090100710713906
40,30,0.18232277086171098
40,31,3.3019229469587262e-06
40,32,2.800208592941168e-07
40,33,0.0031547141068495967
40,34,0.04467156372595702
40,35,0.020928153244886945
40,36,1.8300515013249682e-13
40,37,1.047156185386988e-06
40,38,0.010809727448121632
40,39,0.05498125663083192
41,0,0.06080854188950467
41,1,0.030033256792688354
41,2,0.015173327709815002
41,3,0.00013833441095831574
41,4,1.8893618817928251e-06
41,5,0.16491626256438624
41,6,0.06123494037802018
41,7,0.023649488403465233
41,8,0.03218456482089164
41,9,1.4032578809080723e-05
41,10,0.02097900186561789
41,11,0.035707823762674354
41,12,0.00011553313399783746
41,13,0.0014548034991286039
41,14,0.006879727739696786
41,15,7.251805337156873e-05
41,16,0.19311756921275222
41,17,0.00012302513177505945
41,18,0.00020376408568178745
41,19,1.4584477952839713e-05
41,20,1.8074283275762445e-12
41,21,2.2638145705283185e-05
41,22,3.6414606206226e-09
41,23,0.00279247756958914
41,24,9.105513560134185e-08
41,25,6.419578393310438e-05
41,26,0.006428615328555076
41,27,3.919509185024507e-07
41,28,0.002155421210971679
41,29,5.774445214182726e-05
41,30,0.009811719597035235
41,31,3.426605155886116e-05
41,32,0.003916036997356603
41,33,0.06709189991538429
41,34,0.0009156624194975848
